,기업명,기업코드
66400,듀크코리아,01417517
66401,켐코,01207327
66402,갤러리,01260566
66403,다산컨설턴트,00256016
66404,에스에스모터스,00548005
66405,태광판지,01151356
66406,삼화피티에스,00234777
66407,지엔피홀딩스,01408670
66408,호텔일루아,00175854
66409,멀티텍,01102086
66410,대교씨엔에스,00299729
66411,대한피엔씨,00485405
66412,유진제지,01301003
66413,시민여객자동차,00233778
66414,삼립,00910178
66415,양원이엔지,01382682
66416,거묵산업,01307353
66417,백조씽크,00192620
66418,티오티비,01428984
66419,경산하양칠피에프브이,01360857
66420,성주에너지,01079681
66421,리더스이엔지,01277070
66422,에이치티인더스트리얼트레이딩,01305416
66423,산내들,01384495
66424,동아토건,00238393
66425,블랙스톤리조트,00475240
66426,베스트프랜드,00516556
66427,한일종합건설,01034022
66428,레몬,01011395
66429,삼일약품교역,01231388
66430,비에스홀딩스,01149120
66431,삼천복,01384547
66432,디엔텍,01305267
66433,라인테크닉스,00626093
66434,현대표지,00976138
66435,은산컨테이너터미널,00678698
66436,영보건설,00664543
66437,하임테크,00916145
66438,광성산업개발,00506595
66439,동진레미콘,00620123
66440,동진엘엔에스,01292079
66441,엠케이아이글로벌,01407671
66442,제이슨그룹,01284894
66443,성공,01356067
66444,신양,00528764
66445,태강개발,01416493
66446,에이팩스톤,01143339
66447,록,01222335
66448,유한책임회사엔엑스프로퍼티스,00526395
66449,스타벅스커피코리아,00359386
66450,바이오컨트리클럽,00609704
66451,현대엘앤알,00931296
66452,은산토건,00227023
66453,라군,01359310
66454,에임하이글로벌,00222806
66455,고려고속훼리,00978941
66456,넥스플랜,00420587
66457,일진디앤코,00689223
66458,한일종합기계,00626154
66459,두루셀텍,01309500
66460,케이디지엠텍,00183215
66461,에어키,01206726
66462,지리페,01024016
66463,알파돔시티,00760962
66464,동원씨앤디,01408573
66465,태광공업,01175675
66466,엘씨바이오,01438714
66467,한국신텍스제약,01231847
66468,다움코퍼레이션,01205365
66469,지성네트워크,01438389
66470,트레비앙,01220568
66471,굿모닝에프,00875927
66472,에이치디씨리조트,00196370
66473,유일에너테크,01368637
66474,글로텍이엔씨,01438769
66475,모건홀딩스,01439005
66476,성남대장유동화제일차,01439014
66477,여흥건설,00444851
66478,삼아알미늄,00126779
66479,경방신약,00519818
66480,심플에프앤비,01429275
66481,키프코프롬투,00867308
66482,패션그룹형지,00531591
66483,더블유와이컨설팅,01439023
66484,산정레이크파크,01439032
66485,화영운수,00615811
66486,에레츠파트너스,01379828
66487,우람이엔지,01216802
66488,한울디앤씨,01229055
66489,봉구통상,00968254
66490,에이로,01021213
66491,골드앤머니인베스트먼트,01261750
66492,청운,00964267
66493,수성해운,01084504
66494,케이엠티,00964258
66495,현대스틸,00836636
66496,태방파텍,00926896
66497,대상,00121941
66498,한국제5호기업인수목적,01234525
66499,켄코아에어로스페이스,01158553
66500,미원홀딩스,00706715
66501,TTInternationalAssetManagementLtd,01437812
66502,가람감정평가법인,00619163
66503,퍼니엠,01446883
66504,동국물산,00365183
66505,영창실리콘,00371698
66506,씨제이전기,00594606
66507,효진,01017885
66508,스룩,01454998
66509,롯데멤버스,01086539
66510,금호타이어,00481454
66511,로텍엔지니어링,01457409
66512,오티스엘리베이터,01452893
66513,농업회사법인엠에스푸드,00833602
66514,패스트캠퍼스,01455492
66515,에이엠티코퍼레이션,01450567
66516,금강홀딩스,01462049
66517,영진에셋,01463297
66518,케이클라비스용인피에프브이제17호,01440287
66519,커스텀튜브매뉴팩처링,01459188
66520,누리미디어,01454590
66521,폴라리스마린서비스,01459337
66522,뉴키즈온,01467503
66523,솔라브리지,01469103
66524,피타자산운용,01439324
66525,이앤에프,01405354
66526,스카이샤인,01439476
66527,OncoQuestInc.,01439485
66528,위드미,01386527
66529,신명종합건설,01386475
66530,아이에스디앤씨,01312595
66531,와이유디엔씨,01415014
66532,월드원디엔씨,01415032
66533,유성,00873114
66534,브이씨에스,01437539
66535,한국토지개발,01335754
66536,포드세일즈서비스코리아,01430828
66537,법무법인동인,01474044
66538,인코리아금융서비스,01471108
66539,월드켐코퍼레이션,00965965
66540,유진메디텍,01465125
66541,동우스페이스,01474646
66542,영진산업안전,00575586
66543,성호도시개발,01474424
66544,대영정공,00417662
66545,테라투자파트너스,01451317
66546,제주스토리,01455605
66547,길상창휘,01465374
66548,우리들디엔씨,01474974
66549,케이에이치컴퍼니,01298602
66550,에스이그린에너지,00969642
66551,동방페이퍼,01377176
66552,한국특수가스,01015230
66553,우림종합건설,00498250
66554,솔렉스마케팅,01077823
66555,대륭,00109620
66556,빌더스플래닝,01016956
66557,농심홀딩스,00459871
66558,금장건설,01284645
66559,예스코이에스,00274447
66560,와이즈얼라이언스,01298338
66561,한국룬드벡,01011599
66562,은성기업,01409961
66563,비엔에이치,00360531
66564,엠앤에스프라임,01383511
66565,모헨즈,00163318
66566,신성해운,00209799
66567,에스비테크,00355450
66568,서원산업개발,01335833
66569,엔케이,00908997
66570,에이스정공,01391848
66571,대호전기,00227041
66572,다원이앤씨,00665366
66573,모토로라솔루션코리아,00926018
66574,타임교육,00929431
66575,수삼건설,01251498
66576,메덱스,00923765
66577,신한코리아,00625757
66578,트리플에이,00610889
66579,농업회사법인효진팜,01289109
66580,동성,00490160
66581,윤지양행,01081589
66582,케이알에너지,01127465
66583,건화이엔지,00863603
66584,농업회사법인삼천,01147399
66585,중원엔지니어링,00577441
66586,영폴리머,00481047
66587,덕산토건,00406073
66588,우리종금,00104102
66589,에이치에프아이공이에이유동화전문유한회사,01477582
66590,현대차증권,00137997
66591,유더블유제십이차유동화전문유한회사,01477591
66592,미래에셋대우,00111722
66593,오토피아제육십구차유동화전문유한회사,01477607
66594,허브빌,00481551
66595,블루다이아제이차,01477634
66596,세기상사,00133618
66597,큐캐피탈홀딩스,00361080
66598,굿윌로지스,01477120
66599,정성파트너스,01469352
66600,대전열병합발전,00577089
66601,베네핏대부,01468618
66602,타노스,01137602
66603,제주자연에너지,01477652
66604,인피니티에너지,01379192
66605,삼우,00765824
66606,차이나테디,01027518
66607,서호도시개발,00567268
66608,서울쇼트공업,00239125
66609,농업회사법인설목장,01100662
66610,IEN한창,00576992
66611,뉴센트로빌,00579537
66612,대성건설,00247018
66613,프린스페이퍼,01029172
66614,대건유앤에쓰,00611365
66615,경인일보,00102131
66616,하이트롤,00238427
66617,서경통상,00461186
66618,보창산업,01330111
66619,디와이홀딩스,01216307
66620,서부산업,00609670
66621,한성기계,00607830
66622,해광,00209993
66623,펀다소셜대부,01213814
66624,리체디앤씨,01151170
66625,대전유니온약품,00531120
66626,스카이007,01283974
66627,네스트,01015382
66628,미디어신나라,00365138
66629,농업회사법인제우스,01406876
66630,신화타카하시프레스,00924144
66631,웨딩그룹케이파티앤조이,01208256
66632,부방유통,01123849
66633,창원관광개발,00151100
66634,시마세이키코리아,00924320
66635,어나더필,00155054
66636,올릭스,01222663
66637,큐엠,00563998
66638,선진하우스,01411568
66639,양우,00766939
66640,이영산업기계,00251844
66641,대아건설,00172477
66642,우빈기술개발건축사사무소,01025990
66643,성지전자,00966502
66644,티앤아이,01233021
66645,동보개발,01329258
66646,드림디엔씨,01297560
66647,에이지테크,01025592
66648,농업회사법인제일씨드바이오,01384778
66649,라톤코리아,00618720
66650,타키언,01407680
66651,태영플러스,01411586
66652,시뉴스,01253858
66653,정아마린,00563785
66654,더파크호텔,01083134
66655,솔팩,00967699
66656,티엠테크,00569956
66657,상산,01154724
66658,자음과모음,01161122
66659,문장건설,00913980
66660,에스에스오토,00928308
66661,프로그린테크,01013612
66662,조양메탈,01413256
66663,에스비빛가람,01365171
66664,삼원알텍,01019883
66665,비피유홀딩스,01150667
66666,아이비에스인더스트리,00843645
66667,한국종합건설,00194831
66668,신우베스틸,01223185
66669,스틸코리아,00920652
66670,고텍스타일,01098233
66671,원중기업,01329887
66672,대원기계공업,00111856
66673,심팩홀딩스,00560520
66674,이바돔,00604727
66675,대동신관,00656386
66676,서호홀딩스,01296516
66677,더빈컨벤션,01138753
66678,케미랜드,00825995
66679,건양,01230796
66680,알루텍,00565598
66681,태인디앤디,01381674
66682,KB오토시스,00157539
66683,에스디비즈,00867061
66684,해피드림,00389679
66685,화신여객,01436895
66686,예스텔레콤,01030831
66687,미래물산,01310506
66688,에스제이디개발,01331262
66689,일동,00507619
66690,풍산화동양행,01293555
66691,에이스유니폼,01298718
66692,월드퍼니처,01138568
66693,신해종합건설,01230389
66694,동남환경,01223060
66695,지원엠텍,00821333
66696,재율개발,01100291
66697,현대포리텍,00448635
66698,에이스디엔씨,01156430
66699,금강주류,01391051
66700,아름다운환경건설,00970480
66701,신안주철,00415150
66702,현대포리텍김해,01223422
66703,코리아테크,01077489
66704,서라벌산업,01398179
66705,엠비지,01252567
66706,휘닉스테크,01072846
66707,제주용생개발,01045365
66708,어바웃굿즈,01436433
66709,삼덕건설,01079812
66710,레드페이스,00531360
66711,타원종합건설,00448583
66712,로리에,01364659
66713,에프디에스,01364710
66714,나노전기,01368956
66715,로이포스,00961659
66716,한진산업,00625571
66717,선일엠텍,00667391
66718,그랜드제오차,01388987
66719,어반라이프,01326853
66720,유화약품,00574958
66721,제일에프에이,01311277
66722,제이에스씨엔씨,01306716
66723,리베라종합건설,00464615
66724,홍해개발,00872346
66725,성공을만드는,01356076
66726,명성프라콘,01286263
66727,이엔푸드,01287396
66728,코멕스아이엔씨,00605179
66729,협성메디칼,01208414
66730,경기개발,01146327
66731,포유개발,01381407
66732,실버텍스호지어리인터내셔날,00915526
66733,로얄블루인터내셔날,00961491
66734,세일전자,00302494
66735,인홍상사,00591627
66736,진영프로토,01226182
66737,네오밸류,01293689
66738,엘케이글로벌,01435966
66739,디와이메탈,01362545
66740,더피제이개발,01381276
66741,STX건설,00524607
66742,케이엔비코스,01378324
66743,오션디앤씨,01133253
66744,테이팩스,00256955
66745,현대산업기계,00669265
66746,민재,01294299
66747,동화이에스,00299923
66748,스타파크제일차,01439041
66749,훼미리종합건설,00385956
66750,하이로지스,00563314
66751,범양공조산업,00618766
66752,대신,01159570
66753,덕산,00922100
66754,에이블피엔지,01402056
66755,에이제이플렛폼,01415209
66756,카이투자자문,01160132
66757,엘에스와이제일차,01439494
66758,테크메이트코리아대부,00877138
66759,노무라인터내셔널펀딩피티이,01082834
66760,얼터너티브자산운용,01439519
66761,에스지세라믹스,01439537
66762,에이엔디엔씨,01415005
66763,오에이전자,01383849
66764,백촌누리,01405619
66765,신한서브원제일차,01278316
66766,신진에스엠,00577380
66767,해동여객,01437414
66768,부일여객자동차,01437308
66769,한진레미콘,01009752
66770,삼성건설,01102466
