기업명,관리종목여부,년도,유동자산,현금및현금성자산,재고자산,매출채권,기타유동자산,비유동자산,유형자산,무형자산,투자부동산,기타비유동자산,자산총계,유동부채,매입채무,기타유동부채,비유동부채,부채총계,자본금,이익잉여금,기타자본구성요소,자본총계,부채와자본총계,매출액,매출원가,매출총이익(손실),판매비와관리비,영업이익(손실),금융수익,금융비용,법인세차감전순이익(손실),법인세비용,당기순이익(손실),총포괄손익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,현금및현금성자산의순증가,기초현금및현금성자산,기말현금및현금성자산
현대홈쇼핑,N,2015,810975000000,34689574287,22476736909,43274650544,,716682000000,94804775019,4484869026,,,1527660000000,282237000000,231280000000,,3931949243,286169000000,60000000000,925370000000,,1241490000000,1527660000000,890761000000,70297964972,820463000000,709737000000,110725000000,25754498113,1603134408,129438000000,32083067492,97354815546,93063269411,94827540780,-47076227711,-17000009408,30751303661,3938270626,34689574287
현대홈쇼핑,N,2016,954425000000,4802305893,23830640246,43630527910,,775359000000,91493625658,4249349020,,,1729780000000,413642000000,260577000000,,1644247454,415286000000,60000000000,1010420000000,,1314500000000,1729780000000,961340000000,87050616911,874289000000,742004000000,132285000000,22556856856,829952730,140126000000,36741434529,103384000000,96323013342,129020000000,-230746000000,71839382600,-29887268394,34689574287,4802305893
현대홈쇼핑,N,2017,796143000000,29549441601,30646694300,40733521155,,874988000000,92186796839,4177349020,,,1671130000000,299341000000,241052000000,,1183003695,300524000000,60000000000,1080430000000,,1370610000000,1671130000000,1021840000000,120541000000,901300000000,751356000000,149944000000,23008534113,1372313818,127367000000,39530406239,87836433785,85674226156,73685796315,76878515988,-125817000000,24747135708,4802305893,29549441601
현대홈쇼핑,N,2018,579309000000,12267774131,40643000003,57005687105,,1163560000000,91488706929,4129403416,,,1742870000000,320561000000,264752000000,,1574632497,322136000000,60000000000,1133750000000,,1420740000000,1742870000000,973454000000,257169000000,716285000000,580825000000,135447000000,23277527823,177872941,119218000000,39403713800,79814734727,72656429666,45085195006,-57319814535,-5047047941,-17281667470,29549441601,12267774131
현대홈쇼핑,N,2019,479414000000,11916532775,57679246579,65073945349,,1217670000000,90075614537,4123395538,,,1697080000000,239595000000,197134000000,,8018995618,247614000000,60000000000,1167300000000,,1449470000000,1697080000000,1030420000000,278992000000,751425000000,600997000000,150430000000,16329493835,1683424042,98353975695,39520418696,58833556999,50972533032,82813117035,-45110776901,-38053581490,-351241356,12267774131,11916532775
에스원,N,2015,334222000000,111905000000,47213332024,154833000000,,1037760000000,468123000000,497380000000,,,1371980000000,313513000000,188780000000,,81823080649,395336000000,18999589000,917275000000,,976644000000,1371980000000,1788780000000,1251570000000,537207000000,367298000000,169910000000,468819549,2542815007,246791000000,58599565727,188192000000,181815000000,309281000000,-23649450917,-228882000000,56749338652,55155415958,111905000000
에스원,N,2016,409048000000,126781000000,34220071124,147826000000,,1028680000000,472934000000,478069000000,,,1437730000000,269861000000,179434000000,,71707048150,341568000000,18999589000,1036180000000,,1096160000000,1437730000000,1818300000000,1267460000000,550844000000,348151000000,202692000000,1737290642,133731554,183084000000,44619266061,138465000000,160089000000,267468000000,-212019000000,-40572286800,14876354119,111905000000,126781000000
에스원,N,2017,546155000000,149250000000,39464424658,146831000000,,1009880000000,460303000000,458215000000,,,1556040000000,276033000000,175338000000,,78718515911,354751000000,18999589000,1141260000000,,1201290000000,1556040000000,1929990000000,1361600000000,568386000000,368095000000,200291000000,3269732143,58496990,188785000000,47840459068,140945000000,147388000000,290452000000,-225720000000,-42262798750,22469037504,126781000000,149250000000
에스원,N,2018,625132000000,123777000000,40234266853,118246000000,,1020850000000,457386000000,442506000000,,,1645980000000,283336000000,182642000000,,106822000000,390158000000,18999589000,1195790000000,,1255820000000,1645980000000,1998320000000,1452810000000,545513000000,352784000000,192729000000,6011141270,161541777,194948000000,93878144090,101070000000,86324809240,233623000000,-174570000000,-84525597500,-25472777962,149250000000,123777000000
에스원,N,2019,691061000000,169857000000,37928912804,136425000000,,1060560000000,468616000000,439269000000,,,1751620000000,357659000000,198912000000,,75253409707,432912000000,18999589000,1258110000000,,1318700000000,1751620000000,2120330000000,1576990000000,543339000000,353041000000,190298000000,5851561941,718993668,185860000000,-44849012632,141011000000,147406000000,275717000000,-127062000000,-102576000000,46079179255,123777000000,169857000000
대한유화,N,2015,407504000000,132895000000,128452000000,143242000000,,1056490000000,938221000000,4816691694,15471852521,,1463990000000,262533000000,51244860391,,213002000000,475536000000,41000000000,686786000000,,988458000000,1463990000000,1717480000000,1393860000000,323621000000,53691567748,269929000000,11177969455,18865972070,261804000000,66247992760,195556000000,197440000000,322046000000,-113615000000,-135391000000,73039807809,59767222073,132895000000
대한유화,N,2016,423242000000,84582864832,138499000000,187994000000,,1269730000000,1140580000000,5065440557,18770616495,,1692970000000,317284000000,97605621779,,135481000000,452765000000,41000000000,938550000000,,1240200000000,1692970000000,1583910000000,1192830000000,391072000000,50913508288,340158000000,14995304630,11496061080,352630000000,85540286307,267089000000,270272000000,319044000000,-277492000000,-89920082320,-48368384319,132895000000,84582864832
대한유화,N,2017,405808000000,8444495211,173751000000,219061000000,,1494960000000,1369850000000,5474240557,18719713697,,1900770000000,258683000000,105454000000,,221302000000,479985000000,41000000000,1119130000000,,1420780000000,1900770000000,1769070000000,1436560000000,332517000000,49455085923,283062000000,9761049846,12451416512,269894000000,64310943131,205583000000,205284000000,226688000000,-315120000000,12295600000,-76136820920,84582864832,8444495211
대한유화,N,2018,410933000000,38999058751,167341000000,199195000000,,1478860000000,1354620000000,6220107316,18650471332,,1889790000000,132444000000,54480620406,,116403000000,248847000000,41000000000,1339300000000,,1640950000000,1889790000000,2539540000000,2170920000000,368627000000,54743440105,313884000000,14325945681,13149624332,326213000000,76581839551,249631000000,244870000000,342885000000,-107622000000,-204705000000,30557679486,8444495211,38999058751
대한유화,N,2019,457987000000,95570203522,160817000000,193697000000,,1440580000000,1315540000000,6322307316,18581228967,,1898560000000,87531804778,52635294345,,98618928861,186151000000,41000000000,1410780000000,,1712410000000,1898560000000,2059170000000,1905830000000,153332000000,44227615984,109105000000,13240058416,9803594938,119132000000,18787768913,100344000000,96170130902,225522000000,-114158000000,-54726344435,56637505496,38999058751,95570203522
KG케미칼,N,2015,87924986332,9079041969,37052078364,29496295486,,183508000000,45774940386,1342561905,506223030,,271433000000,99011201514,11126630552,,8970545632,107982000000,59702595000,96192009047,,163452000000,271433000000,167352000000,128171000000,39180509164,29504557611,9675951553,159831185,3681719499,9300933239,1708832602,7592100637,7276842748,13795120141,-3549500925,-11622109074,-1376489858,10634371521,9257881663
KG케미칼,N,2016,89220815089,13088878561,32793716723,39439750985,,187909000000,43528809185,894948203,3664852852,,277130000000,97788495046,21841568302,,7662850743,105451000000,60193085000,103123000000,,171679000000,277130000000,164827000000,132645000000,32182487737,27167010702,5015477035,13265604100,5712700657,13648214319,2771826754,10876387565,10752240072,9225264052,1242166871,-6682401502,3830996898,9257881663,13088878561
KG케미칼,N,2017,83344061903,2885387357,36117167735,38691724967,,226634000000,45201379994,760759234,3643302860,,309978000000,110708000000,29748923449,,9087534736,119796000000,64175290000,106343000000,,190182000000,309978000000,167311000000,136639000000,30671682849,27199897415,3471785434,7957170711,3637110289,6761565708,971835483,5789730225,7074271822,2054226121,-31167218921,18920906165,-10203491204,13088878561,2885387357
KG케미칼,N,2018,64149641523,1963992300,30667548519,27179521534,,221833000000,43244245559,606504004,726551100,,285983000000,93169342153,6877490048,,9178349294,102348000000,64585875000,98935435441,,183635000000,285983000000,167223000000,142890000000,24332809743,23904251252,428558491,4085520907,4883060481,,1202385531,-2761206661,-3190247557,-73814472,7767907437,-8605377106,-921395057,2885387357,1963992300
KG케미칼,N,2019,57702368500,1676937337,30201937178,22585084212,,252516000000,42919906517,503094075,726551100,,310219000000,118600000000,6150354819,,15443714075,134043000000,67374405000,84295126231,,176176000000,310219000000,153280000000,127843000000,25436552307,25497816409,-61264102,7984327601,7291419118,-7176070686,2687793923,-9863864609,-10351666481,1770355537,-32008405919,29960106822,-287054963,1963992300,1676937337
하이트진로,N,2015,716126000000,95815565113,116878000000,471171000000,,2620430000000,1997730000000,185896000000,26069739124,,3336560000000,1359570000000,229985000000,,616897000000,1976470000000,368842000000,370095000000,,1360090000000,3336560000000,1663250000000,931360000000,731887000000,608130000000,123757000000,2636837051,43494801786,68166523496,20910137105,47256386391,56962235472,282913000000,-92563210883,-111689000000,78660758278,16952662929,95815565113
하이트진로,N,2016,818527000000,95980101876,111213000000,471021000000,,2461750000000,1865460000000,178513000000,23114836367,,3280270000000,1337050000000,204033000000,,611622000000,1948670000000,368842000000,338291000000,,1331600000000,3280270000000,1637190000000,908918000000,728267000000,610349000000,117919000000,13522596605,39465846255,68529172901,20125169363,48404003538,41350225050,167740000000,-72779722777,-94137640330,822557483,95815565113,95980101876
하이트진로,N,2017,976314000000,223561000000,118108000000,491637000000,,2427100000000,1834420000000,172049000000,19774912934,,3403420000000,1647960000000,200695000000,,483206000000,2131170000000,368842000000,280674000000,,1272250000000,3403420000000,1664920000000,949617000000,715305000000,631811000000,83493972546,1815311200,38427244014,36912800258,18287485807,18625314451,3510533240,342966000000,-106023000000,-107673000000,129270000000,95980101876,223561000000
하이트진로,N,2018,867586000000,227928000000,136261000000,429565000000,,2449110000000,1810720000000,163679000000,19724675563,,3316700000000,1567570000000,177484000000,,532765000000,2100330000000,368842000000,227021000000,,1216370000000,3316700000000,1657620000000,980435000000,677187000000,587137000000,90049447871,3749090124,39028004399,42837314605,17924064352,24913250253,-161143,139159000000,-97069160917,-37919774719,4169653962,223561000000,227928000000
하이트진로,N,2019,643041000000,84031508789,154599000000,344951000000,,2488970000000,1798590000000,153737000000,19674438192,,3132010000000,1242830000000,226936000000,,807378000000,2050210000000,368842000000,292461000000,,1081810000000,3132010000000,1830150000000,1068130000000,762016000000,681722000000,80294719479,3006423082,45563061545,3343852155,44034788815,-40690936660,-78678182562,15149775218,-45560756716,-113246000000,-143657000000,227928000000,84031508789
넥센타이어,N,2015,659942000000,47434745124,121864000000,364168000000,,1528740000000,1334350000000,7304121633,2821194257,,2188680000000,381558000000,53921804896,,815894000000,1197450000000,53457938500,892632000000,,991227000000,2188680000000,1468930000000,982434000000,486493000000,230332000000,175712000000,45369723455,78516252070,156993000000,32227002857,124766000000,102579000000,253471000000,-111077000000,-105139000000,37349521786,10085223338,47434745124
넥센타이어,N,2016,697860000000,62705420686,114930000000,364398000000,,1528500000000,1303070000000,8883989832,2821194257,,2226360000000,338388000000,92220814426,,754791000000,1093180000000,53457938500,1032590000000,,1133180000000,2226360000000,1490690000000,981028000000,509658000000,240051000000,187174000000,54195941770,64193616448,190328000000,44892467421,145435000000,150103000000,332955000000,-108161000000,-210335000000,15270675562,47434745124,62705420686
